data.name,cv.type,test.fold,gradient,seed,init.name,algo,objective,max.auc,steps
ATAC_JV_adipose,equal_labels,1,count,4,IntervalRegressionCV,grid,aum,0.856306720840858,128
ATAC_JV_adipose,equal_labels,1,count,4,IntervalRegressionCV,exact,auc,0.846761124230217,3
ATAC_JV_adipose,equal_labels,1,count,4,IntervalRegressionCV,exact,aum,0.856690165300736,270
ATAC_JV_adipose,equal_labels,1,count,4,IntervalRegressionCV,hybrid,auc,0.855098509052183,8
ATAC_JV_adipose,equal_labels,1,count,4,IntervalRegressionCV,hybrid,aum,0.857138722970783,70
ATAC_JV_adipose,equal_labels,1,count,4,zero,grid,auc,0.856018775755892,24
ATAC_JV_adipose,equal_labels,1,count,4,zero,grid,aum,0.858346934759457,119
ATAC_JV_adipose,equal_labels,1,count,4,zero,exact,auc,0.856360258369218,298
ATAC_JV_adipose,equal_labels,1,count,4,zero,exact,aum,0.85867539473075,438
ATAC_JV_adipose,equal_labels,1,count,4,zero,hybrid,auc,0.856128744733065,23
ATAC_JV_adipose,equal_labels,1,count,4,zero,hybrid,aum,0.858549509191091,87
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,grid,auc,0.849649256841228,8
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,grid,aum,0.855801731721999,119
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,exact,auc,0.847907116729175,9
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,exact,aum,0.855762663795898,194
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,auc,0.849639128119646,6
ATAC_JV_adipose,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,aum,0.855904465898041,124
ATAC_JV_adipose,equal_labels,1,rate,1,zero,grid,auc,0.849744756216141,34
ATAC_JV_adipose,equal_labels,1,rate,1,zero,grid,aum,0.851596865305367,158
ATAC_JV_adipose,equal_labels,1,rate,1,zero,exact,auc,0.842891952586007,107
ATAC_JV_adipose,equal_labels,1,rate,1,zero,exact,aum,0.851695258600732,420
ATAC_JV_adipose,equal_labels,1,rate,1,zero,hybrid,auc,0.849746203176367,35
ATAC_JV_adipose,equal_labels,1,rate,1,zero,hybrid,aum,0.851750243089318,158
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,grid,auc,0.849649256841228,8
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,grid,aum,0.855801731721999,119
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,exact,auc,0.847907116729175,9
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,exact,aum,0.855762663795898,194
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,auc,0.849639128119646,6
ATAC_JV_adipose,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,aum,0.855904465898041,124
ATAC_JV_adipose,equal_labels,1,rate,2,zero,grid,auc,0.841540491734963,21
ATAC_JV_adipose,equal_labels,1,rate,2,zero,grid,aum,0.853307172292448,92
ATAC_JV_adipose,equal_labels,1,rate,2,zero,exact,auc,0.843654500625087,279
ATAC_JV_adipose,equal_labels,1,rate,2,zero,exact,aum,0.853061189054035,400
ATAC_JV_adipose,equal_labels,1,rate,2,zero,hybrid,auc,0.841540491734963,21
ATAC_JV_adipose,equal_labels,1,rate,2,zero,hybrid,aum,0.853032249849516,99
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,grid,auc,0.849649256841228,8
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,grid,aum,0.855801731721999,119
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,exact,auc,0.847907116729175,9
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,exact,aum,0.855762663795898,194
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,auc,0.849639128119646,6
ATAC_JV_adipose,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,aum,0.855904465898041,124
ATAC_JV_adipose,equal_labels,1,rate,3,zero,grid,auc,0.844020581562254,23
ATAC_JV_adipose,equal_labels,1,rate,3,zero,grid,aum,0.852398481270547,144
ATAC_JV_adipose,equal_labels,1,rate,3,zero,exact,auc,0.833347802935593,134
ATAC_JV_adipose,equal_labels,1,rate,3,zero,exact,aum,0.852588033060147,459
ATAC_JV_adipose,equal_labels,1,rate,3,zero,hybrid,auc,0.844039392045191,24
ATAC_JV_adipose,equal_labels,1,rate,3,zero,hybrid,aum,0.852469382321619,160
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,grid,auc,0.849649256841228,8
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,grid,aum,0.855801731721999,119
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,exact,auc,0.847907116729175,9
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,exact,aum,0.855762663795898,194
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,auc,0.849639128119646,6
ATAC_JV_adipose,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,aum,0.855904465898041,124
ATAC_JV_adipose,equal_labels,1,rate,4,zero,grid,auc,0.854440142149373,22
ATAC_JV_adipose,equal_labels,1,rate,4,zero,grid,aum,0.85689273973237,81
ATAC_JV_adipose,equal_labels,1,rate,4,zero,exact,auc,0.854610883456036,292
ATAC_JV_adipose,equal_labels,1,rate,4,zero,exact,aum,0.857041776635644,356
ATAC_JV_adipose,equal_labels,1,rate,4,zero,hybrid,auc,0.854432907348243,22
ATAC_JV_adipose,equal_labels,1,rate,4,zero,hybrid,aum,0.857038882715192,68
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,grid,auc,0.848587884406815,6
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,grid,aum,0.853691442465801,170
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,exact,auc,0.845996017446268,9
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,exact,aum,0.853585027230638,265
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,hybrid,auc,0.848587884406815,7
ATAC_JV_adipose,equal_labels,2,count,1,IntervalRegressionCV,hybrid,aum,0.854545679833001,240
ATAC_JV_adipose,equal_labels,2,count,1,zero,grid,auc,0.842788982961901,14
ATAC_JV_adipose,equal_labels,2,count,1,zero,grid,aum,0.849727839391713,182
ATAC_JV_adipose,equal_labels,2,count,1,zero,exact,auc,0.842707349356844,96
ATAC_JV_adipose,equal_labels,2,count,1,zero,exact,aum,0.849491685034228,430
ATAC_JV_adipose,equal_labels,2,count,1,zero,hybrid,auc,0.842823968792639,15
ATAC_JV_adipose,equal_labels,2,count,1,zero,hybrid,aum,0.852918838703658,348
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,grid,auc,0.848587884406815,6
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,grid,aum,0.853691442465801,170
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,exact,auc,0.845996017446268,9
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,exact,aum,0.853585027230638,265
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,hybrid,auc,0.848587884406815,7
ATAC_JV_adipose,equal_labels,2,count,2,IntervalRegressionCV,hybrid,aum,0.854545679833001,240
ATAC_JV_adipose,equal_labels,2,count,2,zero,grid,auc,0.845150526536753,36
ATAC_JV_adipose,equal_labels,2,count,2,zero,grid,aum,0.852977148421556,168
ATAC_JV_adipose,equal_labels,2,count,2,zero,exact,auc,0.839739384715857,256
ATAC_JV_adipose,equal_labels,2,count,2,zero,exact,aum,0.852361980897736,395
ATAC_JV_adipose,equal_labels,2,count,2,zero,hybrid,auc,0.836611068350651,19
ATAC_JV_adipose,equal_labels,2,count,2,zero,hybrid,aum,0.852965486477977,114
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,grid,auc,0.848587884406815,6
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,grid,aum,0.853691442465801,170
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,exact,auc,0.845996017446268,9
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,exact,aum,0.853585027230638,265
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,hybrid,auc,0.848587884406815,7
ATAC_JV_adipose,equal_labels,2,count,3,IntervalRegressionCV,hybrid,aum,0.854545679833001,240
ATAC_JV_adipose,equal_labels,2,count,3,zero,grid,auc,0.838648992991172,14
ATAC_JV_adipose,equal_labels,2,count,3,zero,grid,aum,0.857563207734201,220
ATAC_JV_adipose,equal_labels,2,count,3,zero,exact,auc,0.836335554933585,152
ATAC_JV_adipose,equal_labels,2,count,3,zero,exact,aum,0.851612701022753,445
ATAC_JV_adipose,equal_labels,2,count,3,zero,hybrid,auc,0.838544035498956,14
ATAC_JV_adipose,equal_labels,2,count,3,zero,hybrid,aum,0.852338657010577,220
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,grid,auc,0.848587884406815,6
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,grid,aum,0.853691442465801,170
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,exact,auc,0.845996017446268,9
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,exact,aum,0.853585027230638,265
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,hybrid,auc,0.848587884406815,7
ATAC_JV_adipose,equal_labels,2,count,4,IntervalRegressionCV,hybrid,aum,0.854545679833001,240
ATAC_JV_adipose,equal_labels,2,count,4,zero,grid,auc,0.847815280644672,19
ATAC_JV_adipose,equal_labels,2,count,4,zero,grid,aum,0.856398471119197,254
ATAC_JV_adipose,equal_labels,2,count,4,zero,exact,auc,0.848418786224912,298
ATAC_JV_adipose,equal_labels,2,count,4,zero,exact,aum,0.854665214754691,402
ATAC_JV_adipose,equal_labels,2,count,4,zero,hybrid,auc,0.847815280644672,17
ATAC_JV_adipose,equal_labels,2,count,4,zero,hybrid,aum,0.856464069551832,169
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,grid,auc,0.849918803717828,7
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,grid,aum,0.853159366289986,108
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,exact,auc,0.845780271490047,10
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,exact,aum,0.852902803531237,143
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,hybrid,auc,0.849918803717828,8
ATAC_JV_adipose,equal_labels,2,rate,1,IntervalRegressionCV,hybrid,aum,0.853974244597605,98
ATAC_JV_adipose,equal_labels,2,rate,1,zero,grid,auc,0.842564490547995,14
ATAC_JV_adipose,equal_labels,2,rate,1,zero,grid,aum,0.852077721022986,202
ATAC_JV_adipose,equal_labels,2,rate,1,zero,exact,auc,0.842634462209472,96
ATAC_JV_adipose,equal_labels,2,rate,1,zero,exact,aum,0.852382389299001,366
ATAC_JV_adipose,equal_labels,2,rate,1,zero,hybrid,auc,0.842564490547995,14
ATAC_JV_adipose,equal_labels,2,rate,1,zero,hybrid,aum,0.852598135255222,257
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,grid,auc,0.849918803717828,7
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,grid,aum,0.853159366289986,108
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,exact,auc,0.845780271490047,10
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,exact,aum,0.852902803531237,143
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,hybrid,auc,0.849918803717828,8
ATAC_JV_adipose,equal_labels,2,rate,2,IntervalRegressionCV,hybrid,aum,0.853974244597605,98
ATAC_JV_adipose,equal_labels,2,rate,2,zero,grid,auc,0.841086339199291,33
ATAC_JV_adipose,equal_labels,2,rate,2,zero,grid,aum,0.855464057889888,149
ATAC_JV_adipose,equal_labels,2,rate,2,zero,exact,auc,0.84502078741443,265
ATAC_JV_adipose,equal_labels,2,rate,2,zero,exact,aum,0.855557353438524,413
ATAC_JV_adipose,equal_labels,2,rate,2,zero,hybrid,auc,0.84310822866739,38
ATAC_JV_adipose,equal_labels,2,rate,2,zero,hybrid,aum,0.85560545895579,147
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,grid,auc,0.849918803717828,7
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,grid,aum,0.853159366289986,108
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,exact,auc,0.845780271490047,10
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,exact,aum,0.852902803531237,143
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,hybrid,auc,0.849918803717828,8
ATAC_JV_adipose,equal_labels,2,rate,3,IntervalRegressionCV,hybrid,aum,0.853974244597605,98
ATAC_JV_adipose,equal_labels,2,rate,3,zero,grid,auc,0.837167926156573,14
ATAC_JV_adipose,equal_labels,2,rate,3,zero,grid,aum,0.85174535563097,166
ATAC_JV_adipose,equal_labels,2,rate,3,zero,exact,auc,0.833681005026298,146
ATAC_JV_adipose,equal_labels,2,rate,3,zero,exact,aum,0.85233719926763,443
ATAC_JV_adipose,equal_labels,2,rate,3,zero,hybrid,auc,0.837290376564158,16
ATAC_JV_adipose,equal_labels,2,rate,3,zero,hybrid,aum,0.852310959894576,226
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,grid,auc,0.849918803717828,7
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,grid,aum,0.853159366289986,108
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,exact,auc,0.845780271490047,10
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,exact,aum,0.852902803531237,143
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,hybrid,auc,0.849918803717828,8
ATAC_JV_adipose,equal_labels,2,rate,4,IntervalRegressionCV,hybrid,aum,0.853974244597605,98
ATAC_JV_adipose,equal_labels,2,rate,4,zero,grid,auc,0.846238002775543,9
ATAC_JV_adipose,equal_labels,2,rate,4,zero,grid,aum,0.856187098391818,100
ATAC_JV_adipose,equal_labels,2,rate,4,zero,exact,auc,0.848953777886623,286
ATAC_JV_adipose,equal_labels,2,rate,4,zero,exact,aum,0.855660853187792,373
ATAC_JV_adipose,equal_labels,2,rate,4,zero,hybrid,auc,0.84625112246207,9
ATAC_JV_adipose,equal_labels,2,rate,4,zero,hybrid,aum,0.856133161902763,85
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,grid,auc,0.87441667749332,11
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,grid,aum,0.87441667749332,303
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,exact,auc,0.874595756186115,45
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,exact,aum,0.874586977818822,451
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,hybrid,auc,0.87441667749332,10
ATAC_JV_adipose,equal_labels,3,count,1,IntervalRegressionCV,hybrid,aum,0.87441667749332,243
ATAC_JV_adipose,equal_labels,3,count,1,zero,grid,auc,0.845328679628219,15
ATAC_JV_adipose,equal_labels,3,count,1,zero,grid,aum,0.864693757878585,366
ATAC_JV_adipose,equal_labels,3,count,1,zero,exact,auc,0.834020386880203,80
ATAC_JV_adipose,equal_labels,3,count,1,zero,exact,aum,0.862481609320519,392
ATAC_JV_adipose,equal_labels,3,count,1,zero,hybrid,auc,0.843486978169956,12
ATAC_JV_adipose,equal_labels,3,count,1,zero,hybrid,aum,0.864347890207205,305
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,grid,auc,0.87441667749332,11
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,grid,aum,0.87441667749332,303
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,exact,auc,0.874595756186115,45
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,exact,aum,0.874586977818822,451
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,hybrid,auc,0.87441667749332,10
ATAC_JV_adipose,equal_labels,3,count,2,IntervalRegressionCV,hybrid,aum,0.87441667749332,243
ATAC_JV_adipose,equal_labels,3,count,2,zero,grid,auc,0.793258916187661,7
ATAC_JV_adipose,equal_labels,3,count,2,zero,grid,aum,0.87102822771787,297
ATAC_JV_adipose,equal_labels,3,count,2,zero,exact,auc,0.805978770396536,234
ATAC_JV_adipose,equal_labels,3,count,2,zero,exact,aum,0.870791211800935,599
ATAC_JV_adipose,equal_labels,3,count,2,zero,hybrid,auc,0.793258916187661,7
ATAC_JV_adipose,equal_labels,3,count,2,zero,hybrid,aum,0.870494502986401,236
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,grid,auc,0.87441667749332,11
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,grid,aum,0.87441667749332,303
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,exact,auc,0.874595756186115,45
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,exact,aum,0.874586977818822,451
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,hybrid,auc,0.87441667749332,10
ATAC_JV_adipose,equal_labels,3,count,3,IntervalRegressionCV,hybrid,aum,0.87441667749332,243
ATAC_JV_adipose,equal_labels,3,count,3,zero,grid,auc,0.843702926005386,15
ATAC_JV_adipose,equal_labels,3,count,3,zero,grid,aum,0.851492849142002,319
ATAC_JV_adipose,equal_labels,3,count,3,zero,exact,auc,0.834710366549505,174
ATAC_JV_adipose,equal_labels,3,count,3,zero,exact,aum,0.8491033775646,627
ATAC_JV_adipose,equal_labels,3,count,3,zero,hybrid,auc,0.841685657201246,14
ATAC_JV_adipose,equal_labels,3,count,3,zero,hybrid,aum,0.851492849142002,205
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,grid,auc,0.87441667749332,11
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,grid,aum,0.87441667749332,303
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,exact,auc,0.874595756186115,45
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,exact,aum,0.874586977818822,451
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,hybrid,auc,0.87441667749332,10
ATAC_JV_adipose,equal_labels,3,count,4,IntervalRegressionCV,hybrid,aum,0.87441667749332,243
ATAC_JV_adipose,equal_labels,3,count,4,zero,grid,auc,0.862780073808512,12
ATAC_JV_adipose,equal_labels,3,count,4,zero,grid,aum,0.879896134358179,171
ATAC_JV_adipose,equal_labels,3,count,4,zero,exact,auc,0.859707645255644,287
ATAC_JV_adipose,equal_labels,3,count,4,zero,exact,aum,0.879471261381153,522
ATAC_JV_adipose,equal_labels,3,count,4,zero,hybrid,auc,0.862830988338817,13
ATAC_JV_adipose,equal_labels,3,count,4,zero,hybrid,aum,0.879896134358179,143
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,grid,auc,0.874774834878911,3
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,grid,aum,0.874832772103051,148
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,exact,auc,0.874673005818302,6
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,exact,aum,0.875046964265022,203
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,hybrid,auc,0.874571176757693,9
ATAC_JV_adipose,equal_labels,3,rate,1,IntervalRegressionCV,hybrid,aum,0.874832772103051,155
ATAC_JV_adipose,equal_labels,3,rate,1,zero,grid,auc,0.842082439402931,9
ATAC_JV_adipose,equal_labels,3,rate,1,zero,grid,aum,0.856045310420624,104
ATAC_JV_adipose,equal_labels,3,rate,1,zero,exact,auc,0.839636786274847,95
ATAC_JV_adipose,equal_labels,3,rate,1,zero,exact,aum,0.855655550912775,246
ATAC_JV_adipose,equal_labels,3,rate,1,zero,hybrid,auc,0.843950475963075,14
ATAC_JV_adipose,equal_labels,3,rate,1,zero,hybrid,aum,0.855853942013617,91
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,grid,auc,0.874774834878911,3
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,grid,aum,0.874832772103051,148
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,exact,auc,0.874673005818302,6
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,exact,aum,0.875046964265022,203
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,hybrid,auc,0.874571176757693,9
ATAC_JV_adipose,equal_labels,3,rate,2,IntervalRegressionCV,hybrid,aum,0.874832772103051,155
ATAC_JV_adipose,equal_labels,3,rate,2,zero,grid,auc,0.790277782654649,19
ATAC_JV_adipose,equal_labels,3,rate,2,zero,grid,aum,0.870311912946687,211
ATAC_JV_adipose,equal_labels,3,rate,2,zero,exact,auc,0.82203264850364,261
ATAC_JV_adipose,equal_labels,3,rate,2,zero,exact,aum,0.869772921194841,504
ATAC_JV_adipose,equal_labels,3,rate,2,zero,hybrid,auc,0.790602582244523,19
ATAC_JV_adipose,equal_labels,3,rate,2,zero,hybrid,aum,0.870245197355254,195
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,grid,auc,0.874774834878911,3
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,grid,aum,0.874832772103051,148
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,exact,auc,0.874673005818302,6
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,exact,aum,0.875046964265022,203
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,hybrid,auc,0.874571176757693,9
ATAC_JV_adipose,equal_labels,3,rate,3,IntervalRegressionCV,hybrid,aum,0.874832772103051,155
ATAC_JV_adipose,equal_labels,3,rate,3,zero,grid,auc,0.837833709632678,19
ATAC_JV_adipose,equal_labels,3,rate,3,zero,grid,aum,0.852755178358867,193
ATAC_JV_adipose,equal_labels,3,rate,3,zero,exact,auc,0.832018919137192,184
ATAC_JV_adipose,equal_labels,3,rate,3,zero,exact,aum,0.853861252637899,597
ATAC_JV_adipose,equal_labels,3,rate,3,zero,hybrid,auc,0.837833709632678,16
ATAC_JV_adipose,equal_labels,3,rate,3,zero,hybrid,aum,0.852755178358867,198
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,grid,auc,0.874774834878911,3
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,grid,aum,0.874832772103051,148
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,exact,auc,0.874673005818302,6
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,exact,aum,0.875046964265022,203
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,hybrid,auc,0.874571176757693,9
ATAC_JV_adipose,equal_labels,3,rate,4,IntervalRegressionCV,hybrid,aum,0.874832772103051,155
ATAC_JV_adipose,equal_labels,3,rate,4,zero,grid,auc,0.859467117991791,11
ATAC_JV_adipose,equal_labels,3,rate,4,zero,grid,aum,0.877743678697712,116
ATAC_JV_adipose,equal_labels,3,rate,4,zero,exact,auc,0.855871498748205,281
ATAC_JV_adipose,equal_labels,3,rate,4,zero,exact,aum,0.876604246622962,426
ATAC_JV_adipose,equal_labels,3,rate,4,zero,hybrid,auc,0.859389868359604,11
ATAC_JV_adipose,equal_labels,3,rate,4,zero,hybrid,aum,0.877743678697712,89
ATAC_JV_adipose,equal_labels,4,count,1,IntervalRegressionCV,grid,auc,0.882603501116825,6
