data.name,cv.type,test.fold,gradient,seed,init.name,algo,objective,exact,grid,step.number,step.prop,valid.auc
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,IntervalRegressionCV,exact,auc,1,0,1,0.5,0.88561320754717
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,IntervalRegressionCV,exact,aum,8,0,8,0.615384615384615,0.894654088050315
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,IntervalRegressionCV,hybrid,auc,0,1,1,0.5,0.88561320754717
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,IntervalRegressionCV,hybrid,aum,0,2,2,0.4,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,grid,auc,0,3,3,0.230769230769231,0.884630503144654
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,grid,aum,0,4,4,0.0816326530612245,0.865172955974843
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,exact,auc,17,0,17,0.653846153846154,0.863600628930818
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,exact,aum,17,0,17,0.5,0.86438679245283
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,hybrid,auc,0,3,3,0.3,0.884630503144654
H3K36me3_TDH_ENCODE,equal_labels,4,count,3,zero,hybrid,aum,22,4,26,0.962962962962963,0.867334905660377
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,grid,auc,0,2,2,0.666666666666667,0.888168238993711
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,grid,aum,0,2,2,0.0666666666666667,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,exact,auc,1,0,1,0.5,0.88561320754717
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,exact,aum,8,0,8,0.615384615384615,0.894654088050315
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,hybrid,auc,0,1,1,0.5,0.88561320754717
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,IntervalRegressionCV,hybrid,aum,0,2,2,0.4,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,grid,auc,0,6,6,0.428571428571429,0.860259433962264
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,grid,aum,0,35,35,0.625,0.860849056603774
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,exact,auc,39,0,39,0.951219512195122,0.854559748427673
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,exact,aum,70,0,70,0.813953488372093,0.858883647798742
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,hybrid,auc,0,6,6,0.4,0.860259433962264
H3K36me3_TDH_ENCODE,equal_labels,4,count,4,zero,hybrid,aum,0,6,6,0.103448275862069,0.860259433962264
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,grid,auc,0,1,1,0.5,0.887971698113208
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,grid,aum,0,6,6,0.333333333333333,0.897798742138365
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,exact,auc,3,0,3,0.75,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,exact,aum,8,0,8,0.347826086956522,0.898781446540881
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,hybrid,auc,1,4,5,0.625,0.89622641509434
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,IntervalRegressionCV,hybrid,aum,1,4,5,0.277777777777778,0.896422955974843
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,grid,auc,0,6,6,0.6,0.865762578616352
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,grid,aum,0,29,29,0.483333333333333,0.907822327044025
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,exact,auc,20,0,20,0.8,0.867138364779874
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,exact,aum,39,0,39,0.951219512195122,0.906839622641509
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,hybrid,auc,0,6,6,0.6,0.865762578616352
H3K36me3_TDH_ENCODE,equal_labels,4,rate,1,zero,hybrid,aum,14,10,24,0.666666666666667,0.909591194968553
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,grid,auc,0,1,1,0.5,0.887971698113208
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,grid,aum,0,6,6,0.333333333333333,0.897798742138365
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,exact,auc,3,0,3,0.75,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,exact,aum,8,0,8,0.347826086956522,0.898781446540881
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,hybrid,auc,1,4,5,0.625,0.89622641509434
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,IntervalRegressionCV,hybrid,aum,1,4,5,0.277777777777778,0.896422955974843
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,grid,auc,0,10,10,0.833333333333333,0.885416666666667
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,grid,aum,0,12,12,0.666666666666667,0.884237421383648
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,exact,auc,23,0,23,0.851851851851852,0.881092767295598
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,exact,aum,23,0,23,0.657142857142857,0.884040880503145
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,hybrid,auc,1,9,10,0.769230769230769,0.885416666666667
H3K36me3_TDH_ENCODE,equal_labels,4,rate,2,zero,hybrid,aum,2,9,11,0.733333333333333,0.882861635220126
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,grid,auc,0,1,1,0.5,0.887971698113208
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,grid,aum,0,6,6,0.333333333333333,0.897798742138365
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,exact,auc,3,0,3,0.75,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,exact,aum,8,0,8,0.347826086956522,0.898781446540881
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,hybrid,auc,1,4,5,0.625,0.89622641509434
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,IntervalRegressionCV,hybrid,aum,1,4,5,0.277777777777778,0.896422955974843
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,grid,auc,0,8,8,0.363636363636364,0.844143081761006
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,grid,aum,0,25,25,0.925925925925926,0.86124213836478
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,exact,auc,20,0,20,0.625,0.848860062893082
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,exact,aum,37,0,37,0.948717948717949,0.860062893081761
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,hybrid,auc,0,8,8,0.4,0.844143081761006
H3K36me3_TDH_ENCODE,equal_labels,4,rate,3,zero,hybrid,aum,3,12,15,0.714285714285714,0.862617924528302
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,grid,auc,0,1,1,0.5,0.887971698113208
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,grid,aum,0,6,6,0.333333333333333,0.897798742138365
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,exact,auc,3,0,3,0.75,0.891705974842767
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,exact,aum,8,0,8,0.347826086956522,0.898781446540881
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,hybrid,auc,1,4,5,0.625,0.89622641509434
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,IntervalRegressionCV,hybrid,aum,1,4,5,0.277777777777778,0.896422955974843
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,grid,auc,0,11,11,0.846153846153846,0.822327044025157
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,grid,aum,0,27,27,0.84375,0.853970125786164
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,exact,auc,42,0,42,0.976744186046512,0.84433962264151
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,exact,aum,50,0,50,0.862068965517241,0.859866352201258
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,hybrid,auc,4,11,15,0.882352941176471,0.831564465408805
H3K36me3_TDH_ENCODE,equal_labels,4,rate,4,zero,hybrid,aum,22,10,32,0.941176470588235,0.846698113207547
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,grid,auc,0,2,2,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,grid,aum,0,2,2,0.181818181818182,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,exact,auc,4,0,4,0.666666666666667,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,exact,aum,2,0,2,0.333333333333333,0.999769191709366
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,hybrid,auc,1,1,2,0.666666666666667,0.999953838341873
H3K36me3_TDH_immune,equal_labels,1,count,1,IntervalRegressionCV,hybrid,aum,1,2,3,0.375,1
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,grid,auc,0,10,10,0.909090909090909,0.984928218621613
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,grid,aum,0,33,33,0.75,0.989982920186493
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,exact,auc,31,0,31,0.911764705882353,0.986566957485113
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,exact,aum,48,0,48,0.96,0.990721506716521
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,hybrid,auc,0,10,10,0.833333333333333,0.984697410330979
H3K36me3_TDH_immune,equal_labels,1,count,1,zero,hybrid,aum,13,11,24,0.615384615384615,0.990167566819
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,grid,auc,0,2,2,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,grid,aum,0,2,2,0.181818181818182,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,exact,auc,4,0,4,0.666666666666667,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,exact,aum,2,0,2,0.333333333333333,0.999769191709366
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,hybrid,auc,1,1,2,0.666666666666667,0.999953838341873
H3K36me3_TDH_immune,equal_labels,1,count,2,IntervalRegressionCV,hybrid,aum,1,2,3,0.375,1
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,grid,auc,0,13,13,0.8125,0.987582513963902
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,grid,aum,0,59,59,0.819444444444445,0.993745095323824
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,exact,auc,42,0,42,0.954545454545455,0.986797765775747
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,exact,aum,76,0,76,0.938271604938272,0.993560448691317
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,hybrid,auc,2,15,17,0.85,0.993537367862254
H3K36me3_TDH_immune,equal_labels,1,count,2,zero,hybrid,aum,20,14,34,0.944444444444444,0.993606610349444
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,grid,auc,0,2,2,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,grid,aum,0,2,2,0.181818181818182,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,exact,auc,4,0,4,0.666666666666667,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,exact,aum,2,0,2,0.333333333333333,0.999769191709366
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,hybrid,auc,1,1,2,0.666666666666667,0.999953838341873
H3K36me3_TDH_immune,equal_labels,1,count,3,IntervalRegressionCV,hybrid,aum,1,2,3,0.375,1
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,grid,auc,0,10,10,0.909090909090909,0.961847389558233
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,grid,aum,0,24,24,0.666666666666667,0.985297511886627
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,exact,auc,43,0,43,0.977272727272727,0.983035590638416
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,exact,aum,60,0,60,0.882352941176471,0.984374278724092
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,hybrid,auc,2,6,8,0.888888888888889,0.959931680745972
H3K36me3_TDH_immune,equal_labels,1,count,3,zero,hybrid,aum,7,12,19,0.678571428571429,0.985389835202881
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,grid,auc,0,2,2,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,grid,aum,0,2,2,0.181818181818182,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,exact,auc,4,0,4,0.666666666666667,0.99986151502562
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,exact,aum,2,0,2,0.333333333333333,0.999769191709366
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,hybrid,auc,1,1,2,0.666666666666667,0.999953838341873
H3K36me3_TDH_immune,equal_labels,1,count,4,IntervalRegressionCV,hybrid,aum,1,2,3,0.375,1
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,grid,auc,0,18,18,0.9,0.994229792734155
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,grid,aum,0,18,18,0.75,0.994045146101648
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,exact,auc,37,0,37,0.973684210526316,0.981927710843373
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,exact,aum,48,0,48,0.979591836734694,0.995060702580437
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,hybrid,auc,8,12,20,0.952380952380952,0.99501454092231
H3K36me3_TDH_immune,equal_labels,1,count,4,zero,hybrid,aum,5,12,17,0.894736842105263,0.995522319161704
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,grid,auc,0,1,1,0.5,1
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,grid,aum,0,1,1,0.0714285714285714,1
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,exact,auc,1,0,1,0.25,0.999584545076859
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,exact,aum,1,0,1,0.166666666666667,0.999630706734986
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,auc,0,1,1,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,aum,0,1,1,0.111111111111111,1
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,grid,auc,0,12,12,0.857142857142857,0.985089784425057
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,grid,aum,0,17,17,0.708333333333333,0.984489682869409
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,exact,auc,29,0,29,0.90625,0.985989936758528
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,exact,aum,28,0,28,0.571428571428571,0.986036098416655
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,hybrid,auc,2,10,12,0.857142857142857,0.984882056963486
H3K36me3_TDH_immune,equal_labels,1,rate,1,zero,hybrid,aum,7,10,17,0.607142857142857,0.984397359553155
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,grid,auc,0,1,1,0.5,1
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,grid,aum,0,1,1,0.0714285714285714,1
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,exact,auc,1,0,1,0.25,0.999584545076859
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,exact,aum,1,0,1,0.166666666666667,0.999630706734986
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,auc,0,1,1,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,aum,0,1,1,0.111111111111111,1
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,grid,auc,0,8,8,0.888888888888889,0.989821354383049
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,grid,aum,0,19,19,0.95,0.993352721229747
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,exact,auc,45,0,45,0.865384615384615,0.991390850759359
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,exact,aum,48,0,48,0.979591836734694,0.991160042468725
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,hybrid,auc,6,9,15,0.833333333333333,0.994160550246965
H3K36me3_TDH_immune,equal_labels,1,rate,2,zero,hybrid,aum,11,11,22,0.88,0.994022065272585
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,grid,auc,0,1,1,0.5,1
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,grid,aum,0,1,1,0.0714285714285714,1
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,exact,auc,1,0,1,0.25,0.999584545076859
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,exact,aum,1,0,1,0.166666666666667,0.999630706734986
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,auc,0,1,1,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,aum,0,1,1,0.111111111111111,1
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,grid,auc,0,22,22,0.956521739130435,0.984858976134423
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,grid,aum,0,16,16,0.372093023255814,0.985205188570373
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,exact,auc,44,0,44,0.956521739130435,0.983127913954669
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,exact,aum,61,0,61,0.924242424242424,0.987120897382634
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,hybrid,auc,8,14,22,0.785714285714286,0.985736047638831
H3K36me3_TDH_immune,equal_labels,1,rate,3,zero,hybrid,aum,1,15,16,0.457142857142857,0.985205188570373
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,grid,auc,0,1,1,0.5,1
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,grid,aum,0,1,1,0.0714285714285714,1
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,exact,auc,1,0,1,0.25,0.999584545076859
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,exact,aum,1,0,1,0.166666666666667,0.999630706734986
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,auc,0,1,1,0.333333333333333,1
H3K36me3_TDH_immune,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,aum,0,1,1,0.111111111111111,1
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,grid,auc,0,19,19,0.95,0.994275954392282
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,grid,aum,0,17,17,0.80952380952381,0.994552924341042
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,exact,auc,41,0,41,0.976190476190476,0.98504362276693
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,exact,aum,48,0,48,0.96,0.994599085999169
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,hybrid,auc,2,6,8,0.888888888888889,0.990744587545585
H3K36me3_TDH_immune,equal_labels,1,rate,4,zero,hybrid,aum,7,9,16,0.941176470588235,0.994645247657296
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,grid,auc,0,1,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,grid,aum,0,3,3,0.214285714285714,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,exact,auc,5,0,5,0.833333333333333,0.991335386338186
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,exact,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,hybrid,auc,1,0,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,1,IntervalRegressionCV,hybrid,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,grid,auc,0,10,10,0.833333333333333,0.972690369540874
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,grid,aum,0,14,14,0.225806451612903,0.973278275475924
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,exact,auc,26,0,26,0.928571428571429,0.971430571108623
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,exact,aum,36,0,36,0.455696202531646,0.973810190369541
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,hybrid,auc,0,10,10,0.625,0.972690369540874
H3K36me3_TDH_immune,equal_labels,2,count,1,zero,hybrid,aum,2,11,13,0.196969696969697,0.973110302351624
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,grid,auc,0,1,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,grid,aum,0,3,3,0.214285714285714,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,exact,auc,5,0,5,0.833333333333333,0.991335386338186
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,exact,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,hybrid,auc,1,0,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,2,IntervalRegressionCV,hybrid,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,grid,auc,0,14,14,0.875,0.985232362821949
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,grid,aum,0,31,31,0.462686567164179,0.989123740201568
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,exact,auc,40,0,40,0.975609756097561,0.986212206047033
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,exact,aum,81,0,81,0.987804878048781,0.989123740201568
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,hybrid,auc,13,12,25,0.925925925925926,0.987975923852184
H3K36me3_TDH_immune,equal_labels,2,count,2,zero,hybrid,aum,20,14,34,0.772727272727273,0.989207726763718
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,grid,auc,0,1,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,grid,aum,0,3,3,0.214285714285714,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,exact,auc,5,0,5,0.833333333333333,0.991335386338186
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,exact,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,hybrid,auc,1,0,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,3,IntervalRegressionCV,hybrid,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,grid,auc,0,12,12,0.75,0.978205487122061
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,grid,aum,0,20,20,0.645161290322581,0.981089025755879
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,exact,auc,41,0,41,0.931818181818182,0.979129339305711
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,exact,aum,55,0,55,0.887096774193548,0.980725083986562
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,hybrid,auc,2,12,14,0.933333333333333,0.979577267637178
H3K36me3_TDH_immune,equal_labels,2,count,3,zero,hybrid,aum,4,13,17,0.62962962962963,0.980725083986562
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,grid,auc,0,1,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,grid,aum,0,3,3,0.214285714285714,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,exact,auc,5,0,5,0.833333333333333,0.991335386338186
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,exact,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,hybrid,auc,1,0,1,0.25,0.991643337066069
H3K36me3_TDH_immune,equal_labels,2,count,4,IntervalRegressionCV,hybrid,aum,2,0,2,0.666666666666667,0.991083426651736
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,grid,auc,0,13,13,0.722222222222222,0.983776595744681
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,grid,aum,0,15,15,0.576923076923077,0.980193169092945
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,exact,auc,43,0,43,0.977272727272727,0.974118141097424
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,exact,aum,54,0,54,0.9,0.979521276595745
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,hybrid,auc,1,12,13,0.68421052631579,0.983776595744681
H3K36me3_TDH_immune,equal_labels,2,count,4,zero,hybrid,aum,2,13,15,0.833333333333333,0.980249160134379
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,grid,auc,0,2,2,0.2,0.991307390817469
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,grid,aum,0,2,2,0.0689655172413793,0.991307390817469
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,exact,auc,1,0,1,0.111111111111111,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,exact,aum,2,0,2,0.181818181818182,0.991279395296753
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,hybrid,auc,1,0,1,0.125,0.991223404255319
H3K36me3_TDH_immune,equal_labels,2,rate,1,IntervalRegressionCV,hybrid,aum,2,0,2,0.285714285714286,0.991279395296753
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,grid,auc,0,4,4,0.333333333333333,0.975069988801792
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,grid,aum,0,19,19,0.267605633802817,0.973502239641657
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,exact,auc,26,0,26,0.962962962962963,0.972354423292273
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,exact,aum,29,0,29,0.420289855072464,0.973418253079507
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,hybrid,auc,0,2,2,0.5,0.97313829787234
H3K36me3_TDH_immune,equal_labels,2,rate,1,zero,hybrid,aum,5,3,8,0.129032258064516,0.974566069428891
H3K36me3_TDH_immune,equal_labels,2,rate,2,IntervalRegressionCV,grid,auc,0,2,2,0.2,0.991307390817469
